tyras	2
antisymmetric	2
riskweighted	2
mugford	2
solute	2
davison	2
fz	2
fibreoptic	2
dcnoise	2
omnidirectional	2
soonawala	2
beaufort	2
secondaryphase	2
flatsided	2
comblike	2
fringe	2
suzuki	2
ontime	2
volt	2
coupler	2
salvador	2
reconcavo	2
borner	2
vanhala	2
sulfate	2
multistorey	2
hyogoken	2
awaji	2
seigel	2
portsmouth	2
king	2
reoccupied	2
subaqueous	2
parking	2
junejuly	2
selfpotentials	2
ishido	2
mock	2
varian	2
shirov	2
ickc	2
larmor	2
morozov	2
bulirsch	2
perrin	2
unexploded	2
tucson	2
standoff	2
uxo	2
scheduler	2
interrupt	2
seiberl	2
countrywide	2
campaign	2
styrian	2
gleichenberg	2
ucberkeley	2
outofband	2
dickens	2
takeoffreception	2
fluidcoupled	2
cholesky	2
sommerfeld	2
quarterspaces	2
siemensfarad	2
assimptotic	2
dines	2
lytle	2
pseudovolumes	2
bibby	2
pseudovolume	2
onestep	2
quasianalytic	2
offhole	2
crone	2
wateroil	2
impressed	2
pmls	2
absorber	2
kbytes	2
server	2
gelius	2
locates	2
rds	2
nec	2
midsized	2
encapsulating	2
poll	2
nonlossy	2
accomplishes	2
ousterhout	2
snair	2
gropp	2
carreiro	2
gelernter	2
flower	2
rumbaugh	2
toolkit	2
xpvm	2
couloris	2
schatz	2
lindblade	2
heldreth	2
delaying	2
intefflow	2
daly	2
diggins	2
extraordinary	2
kirchheimer	2
pat	2
huff	2
blm	2
haloclinic	2
seismos	2
stratal	2
deconvolutiotx	2
whitmarsh	2
halaib	2
intrawater	2
hobbs	2
sixnilar	2
keeney	2
offlapping	2
scribed	2
iku	1
dle	1
cyclically	1
roundrobin	1
everdeeper	1
downwardcontinuation	1
linesslices	1
striped	1
posix	1
spmd	1
responsibility	1
synchronize	1
subsquares	1
surfacetovolume	1
performancetocost	1
crosslineand	1
latency	1
hpf	1
mpprograms	1
vendorspecific	1
mproutines	1
mpcalls	1
mpcode	1
gcpowerplus	1
europort	1
boding	1
flop	1
million	1
loadstore	1
operaflop	1
organiza	1
demise	1
eta	1
punishing	1
gigaflop	1
stalling	1
curtwo	1
dyrent	1
numnamic	1
transistor	1
increascell	1
capacitor	1
megahertz	1
procompact	1
concessor	1
sumption	1
memper	1
ory	1
interconthe	1
einection	1
lan	1
guages	1
execuinterconnection	1
memoryregisterprocessor	1
busy	1
terconnection	1
queue	1
comorder	1
putationally	1
equathe	1
rebeyond	1
conquired	1
seiswede	1
fimic	1
masprocessor	1
sively	1
comdoes	1
pleting	1
proces	1
sor	1
inser	1
handicap	1
conreferen	1
ening	1
gine	1
manmachine	1
instrucstallings	1
artion	1
chitecture	1
creeping	1
macroarchitecture	1
amenability	1
headquarters	1
eagan	1
multipleinstruction	1
multidata	1
aracter	1
addressable	1
lowlatency	1
highbandwidth	1
shuttling	1
complexconjugate	1
scalability	1
owns	1
distributive	1
multitasked	1
marcelo	1
solano	1
vandyke	1
duryodhan	1
saltsubsalt	1
imagedriven	1
horizonbased	1
imagebased	1
fourlayer	1
governmeuniversity	1
garden	1
carresponds	1
callable	1
heterogeneously	1
raid	1
directing	1
fortyeight	1
dispatching	1
idling	1
rated	1
gegabytes	1
sixth	1
hommert	1
elaine	1
gorham	1
sudip	1
dosanjh	1
frontal	1
xnternat	1
wavefrontcurvature	1
enviroments	1
emory	1
carnegiemellon	1
urn	1
iterateration	1
exising	1
hinder	1
copie	1
replicating	1
foreign	1
selfdescriptive	1
organizational	1
defmition	1
overlav	1
svstem	1
fmd	1
propriety	1
alde	1
higginbotham	1
sukup	1
scaleable	1
phaseshiftplusinterpolation	1
stabile	1
fixedsize	1
multiplestreamer	1
parallelprocessor	1
dataparallel	1
machinedependent	1
crowd	1
faninfanout	1
sizing	1
telling	1
blindly	1
crash	1
handed	1
finishing	1
issueswith	1
queuing	1
resume	1
multiplerecord	1
singlesparc	1
laboratorymit	1
theophanis	1
trait	1
singlescattering	1
ultrasound	1
machinability	1
unmeasureably	1
negated	1
oscilloscope	1
batini	1
larderello	1
macbcth	1
issued	1
testingbenchmarking	1
mamousi	1
tno	1
surfacic	1
constituted	1
overthtust	1
origination	1
cfpbased	1
janeiro	1
geoffrey	1
bainbridge	1
openly	1
tubetobodywave	1
resonator	1
infiitesimal	1
mminthe	1
stood	1
fiial	1
liww	1
kfor	1
fluidfiied	1
factoroftwo	1
movingtx	1
volumedisplacment	1
movingrx	1
damperwithout	1
dampen	1
dampas	1
hydrophonetype	1
movingtransmitter	1
accelaometer	1
gfwest	1
movingreceiver	1
woe	1
selfresonance	1
evgeni	1
mchemnokov	1
yuri	1
foimulae	1
quasiparticle	1
exitence	1
repeatly	1
subtruction	1
nandd	1
appoximation	1
subconstruction	1
algebraical	1
spherically	1
chaotical	1
tensorie	1
inhomogenoities	1
federation	1
whittaker	1
triatise	1
schweber	1
relativistic	1
publpp	1
ziman	1
yua	1
pyu	1
mura	1
micromechanics	1
solidskluver	1
srw	1
cosimulate	1
pdfs	1
lvelocity	1
niper	1
nq	1
maxdt	1
methodsto	1
debra	1
manoogian	1
kuznetzov	1
zapsibniigeofisika	1
radiy	1
razyapov	1
oilinplace	1
neocomian	1
clinoformal	1
winter	1
highgraded	1
incountry	1
poriob	1
priob	1
guus	1
thinlayering	1
tractionfree	1
bookkeeping	1
middel	1
conlusions	1
pgj	1
iske	1
oortwijn	1
verbist	1
glmm	1
twi	1
unviversity	1
ajh	1
particulate	1
persed	1
disdue	1
fusheng	1
jianghan	1
wipe	1
reputation	1
adaptability	1
urged	1
bleisteincohen	1
voight	1
thinlayersequence	1
abstracted	1
coeffkient	1
synthetically	1
shaoxin	1
pawa	1
bdmfederal	1
technologymethodology	1
itp	1
zonescavities	1
precipitationextended	1
sludge	1
unlithified	1
nonfissile	1
efficienttool	1
hborso	1
santeecongaree	1
tobacco	1
ofacoustic	1
vasco	1
geomechanical	1
lovins	1
collier	1
poroviscoelastic	1
congaree	1
snipe	1
fallaw	1
cretaceoustertiary	1
spectrogram	1
wellcemented	1
wellcementation	1
microdarcy	1
impervious	1
pertneabilities	1
fibrous	1
evaporation	1
magnesium	1
retard	1
recrystallization	1
rochelle	1
crushed	1
wipp	1
homan	1
kbar	1
abey	1
duba	1
nb	1
hartmut	1
carnallitehalite	1
behsalt	1
penn	1
tygon	1
lvdts	1
hovem	1
richardson	1
stall	1
argon	1
berkowitz	1
grl	1
elastically	1
sizeable	1
clayshaie	1
isochronal	1
ofold	1
misrepresented	1
unequally	1
ya	1
nonsymmetrical	1
diction	1
oj	1
universit	1
hashinstrikman	1
ite	1
conductivitypermeability	1
parallelresistor	1
seriesresistor	1
percolating	1
supplementing	1
counterions	1
tuosity	1
archies	1
mho	1
kozeny	1
carman	1
dumanoir	1
sandor	1
hofman	1
koelman	1
hofstra	1
waal	1
satori	1
ljm	1
poreelasticity	1
denis	1
baliguet	1
emphasise	1
synchronously	1
visualises	1
aslaid	1
synchronised	1
delivering	1
vibroseismics	1
potevin	1
vspborehole	1
goad	1
turnround	1
shiptoshore	1
diagnostics	1
peebles	1
shotbyshot	1
massachusetts	1
mudladen	1
culminating	1
liability	1
prohibited	1
tiltmeter	1
televiewer	1
batched	1
equalvolume	1
wthers	1
midcycle	1
inflating	1
inhibiting	1
permaeable	1
inhibition	1
knowles	1
donna	1
lantero	1
asp	1
laubach	1
speiadc	1
petrol	1
iwents	1
thrmhdd	1
tire	1
lrlil	1
thrdckl	1
lime	1
elong	1
theracture	1
galbraith	1
confusion	1
minimising	1
unfortunate	1
amelioration	1
channelled	1
startling	1
supposedly	1
temptation	1
detract	1
usefuleness	1
nonconformable	1
innocuous	1
scaler	1
undersampling	1
deliberate	1
tadpole	1
bybinning	1
annoyance	1
avoidable	1
vigilant	1
thc	1
geoarabia	1
karstein	1
roederik	1
dietrichsondick	1
howe	1
unswept	1
finalised	1
award	1
usbl	1
guideweight	1
jetting	1
retrieval	1
watching	1
trenched	1
sync	1
firingrecording	1
shotlines	1
cablesensor	1
dejan	1
sekulic	1
mistakenly	1
undershooting	1
shootingundershooting	1
shotslines	1
wavelenght	1
lover	1
inseis	1
budd	1
mackewn	1
frederik	1
soilstructure	1
swamp	1
weuse	1
emits	1
coeficient	1
coefficientis	1
juggies	1
wavelenghts	1
reacting	1
meticulously	1
bettirayleigh	1
xr	1
pdomain	1
besselmath	1
beautifully	1
numericauchy	1
firmness	1
jhmt	1
geoing	1
luckily	1
juggle	1
magic	1
trickbox	1
geochanging	1
techinteresting	1
katholieke	1
universiteit	1
leuven	1
vos	1
fiqure	1
ortegabite	1
whneff	1
planer	1
cordoba	1
tertiarymesozoic	1
channelslsource	1
reoriented	1
reorient	1
nonreflection	1
reorientation	1
mcdonld	1
mayne	1
rigdon	1
kohli	1
bullwinkle	1
seggem	1
depthimaging	1
peyton	1
insisted	1
orthorectified	1
wooded	1
bulldozing	1
supervisor	1
gut	1
skipped	1
straddled	1
shallowhole	1
buggy	1
rut	1
sgr	1
denied	1
impaired	1
sixtyseven	1
twentyfive	1
minihole	1
crewonly	1
orthomaps	1
myers	1
causality	1
rightward	1
twosided	1
geophysjrastrsoc	1
kacullni	1
dataand	1
domainso	1
conversionswe	1
otherfor	1
seismicsee	1
converteda	1
techniquedifferent	1
whitcombe	1
kaculini	1
pointstests	1
dipsthey	1
sectionone	1
lineone	1
processingwe	1
sectionwe	1
raytheoretical	1
absof	1
tii	1
eaegseg	1
hussein	1
desk	1
calibre	1
refmed	1
moreorless	1
calibregecoprakla	1
sixtyfirst	1
frelet	1
practising	1
timedip	1
dmocorrect	1
tvsankin	1
dissymetry	1
obliquenormal	1
solidwaste	1
bblmin	1
midquakes	1
longitudinalradialtransverse	1
disrupt	1
wellbedded	1
horizontallayered	1
truncates	1
transverseisotropic	1
anisot	1
med	1
farzone	1
rootmean	1
generallynearlyhorizontal	1
microeartbquakes	1
gencrtd	1
fksctum	1
tre	1
vvg	1
plwget	1
wellrecoded	1
nonseiamic	1
wne	1
obvkms	1
identifkd	1
rektion	1
htrge	1
modfll	1
simultanemts	1
rnversion	1
hypocmms	1
horiwntal	1
singlexztt	1
micmearthqtutkes	1
fkotn	1
thart	1
formstion	1
fid	1
figute	1
fsr	1
xone	1
detlme	1
intermingled	1
conicid	1
scismkity	1
rnjection	1
informatkm	1
dirwct	1
successfid	1
antdysis	1
fkcture	1
predominance	1
pmdomhnee	1
alsmos	1
microearthquakcs	1
injectkm	1
tmeonsolidated	1
pruduce	1
rnicroseismicity	1
rnduced	1
micmearthquskes	1
recoded	1
borcholes	1
anisotxopy	1
tornsen	1
aback	1
zobsck	1
cortterminous	1
ceophys	1
microearthquskes	1
botehole	1
epitxmters	1
evexm	1
snd	1
wekecoxded	1
jixiang	1
contacted	1
continuative	1
truedip	1
geophs	1
crisscross	1
cogc	1
tall	1
ellender	1
geometrial	1
habral	1
lnterval	1
artles	1
nurnber	1
gathcr	1
bao	1
hai	1
energye	1
rdsponse	1
blst	1
lnrenat	1
plyushchenkov	1
turchaninov	1
keldysh	1
crossgather	1
nonrepresentational	1
semispace	1
cupshaped	1
expedient	1
crossgathers	1
bisectrix	1
radiusvector	1
mula	1
claerbouts	1
silvia	1
amaricua	1
toksijz	1
funtions	1
forthorder	1
dirichlets	1
claytons	1
enquist	1
dirichlat	1
zhaobo	1
singleresolution	1
finiterank	1
timeofflight	1
discretise	1
axb	1
msa	1
gyb	1
lessinteresting	1
tdirections	1
poorlyresolved	1
ularized	1
applymodel	1
docherty	1
reg	1
offsettime	1
researcheres	1
offield	1
visa	1
preset	1
skipping	1
out	1
problemdependent	1
nagendra	1
autostatics	1
znpbcu	1
stratiform	1
stratmat	1
caribou	1
characteization	1
dependable	1
semimassive	1
intraunit	1
orerelated	1
countered	1
signalling	1
magnetitchert	1
gravitymagnetic	1
magnetitechert	1
preponderance	1
sideritechert	1
magneticchert	1
ainly	1
chloriticsideritic	1
stilphide	1
occurencesurface	1
intomany	1
onlyeven	1
onethird	1
diflficult	1
totalling	1
incongruous	1
ofrelatively	1
transfthe	1
tonnage	1
demon	1
infiuences	1
curvematching	1
prioritized	1
oreforming	1
sulphidebearing	1
enriched	1
ofexhalative	1
pathfinder	1
associaton	1
occurrnces	1
occurrent	1
relatoinship	1
attribution	1
characterizaiton	1
campwide	1
investing	1
mkhail	1
uniuersity	1
polyhedrals	1
transsection	1
halfanalytical	1
ceil	1
toplitz	1
nonsymmetry	1
tchemychev	1
prolongation	1
prolongate	1
wry	1
nonlocal	1
sibilities	1
yoz	1
xoz	1
bott	1
mhp	1
myu	1
palaeocoverage	1
subducted	1
marginsoceanic	1
continentsplates	1
zoneflow	1
rectification	1
royer	1
jy	1
gahagan	1
sclater	1
looma	1
henceforth	1
coeffiweighting	1
senthe	1
sitivity	1
nonsusceptible	1
holea	1
holeb	1
holec	1
highsusceptibility	1
barnett	1
refractionlreflection	1
lowe	1
seemann	1
quateneary	1
colluvial	1
underutilized	1
protracted	1
intentof	1
camian	1
quatsino	1
midlle	1
lacoste	1
romberg	1
gravimeter	1
scintrex	1
overburdenbasement	1
sampledboth	1
tillandunderlying	1
glaciofluvialand	1
quartzrich	1
conductivelayer	1
juxtaposes	1
glacially	1
depthtobedrock	1
quartzfeldspar	1
gouge	1
densites	1
measuements	1
signifiice	1
lowenergy	1
glaciated	1
sibbick	1
laurus	1
brayshaw	1
aaron	1
enthusiastic	1
nixon	1
suppliedbedrock	1
franklin	1
bgrant	1
dreesen	1
laboratoy	1
harben	1
laborato	1
woo	1
largersized	1
interchangeable	1
smalldiameter	1
multiconductor	1
outsidediameter	1
fabricated	1
housing	1
smc	1
pin	1
oring	1
tungsten	1
filament	1
polymer	1
forcetotool	1
helical	1
retracting	1
shake	1
unclamped	1
signalto	1
piezoresistive	1
micromachined	1
microtool	1
slim	1
cementedin	1
lzinch	1
microtools	1
coiledtubing	1
fixture	1
submersible	1
reston	1
vibrational	1
eruption	1
planck	1
sky	1
midlatitude	1
noaa	1
radiosonde	1
indeterminant	1
realmulto	1
triplet	1
overflight	1
uncompahgrite	1
augitic	1
fenite	1
nepheline	1
syenite	1
thematic	1
avhrr	1
aster	1
spaceborne	1
aboard	1
acquires	1
mineralogic	1
sedimenthosted	1
northweststriking	1
latite	1
algoirthm	1
quarkose	1
pinto	1
rodeo	1
eureka	1
quad	1
photointerpretation	1
realmuto	1
scanner	1
midinfrared	1
scanangle	1
hummermiller	1
bower	1
antonpacheco	1
gumiel	1
aristotelian	1
thessaloniki	1
deridder	1
tdr	1
mxnt	1
teksey	1
avogel	1
gntsokas	1
antiquity	1
loucoyannakis	1
sided	1
klinkert	1
leggatt	1
biesheuvel	1
reengineering	1
acubed	1
fivefold	1
datavolume	1
vapour	1
turbine	1
engined	1
kwatt	1
nickelbearing	1
intrusives	1
konuto	1
commissioning	1
tyrrell	1
conductivitydepth	1
potable	1
grassroots	1
sejorang	1
totaling	1
ipresistivity	1
hydrotermally	1
rainfall	1
sumimoto	1
sundabanda	1
indopacific	1
landsat	1
veining	1
arcparallel	1
arcnormal	1
zinc	1
overhouser	1
precession	1
dropout	1
hornblende	1
diatreme	1
eda	1
omniiv	1
prograde	1
chloriteepidote	1
fracturecontrolled	1
sericitepyrite	1
sericitechlorite	1
retrograde	1
sericitekaolinite	1
kaolinitequartzalunitepyrophillite	1
pervasively	1
stockwork	1
outwards	1
molybdenum	1
kalteration	1
decayed	1
radiometries	1
downwardlooking	1
radioelement	1
airabsorption	1
kfeldspar	1
foliage	1
encircles	1
transmittermotorgenerator	1
equates	1
newmonts	1
arief	1
ismanto	1
ahg	1
alterationand	1
aquino	1
gonzales	1
suyadi	1
goldrich	1
airborn	1
flakem	1
fixedloop	1
airbornetransient	1
papua	1
guinea	1
overwhelm	1
higherdimensional	1
bysample	1
dkm	1
corrupts	1
higheramplitude	1
tolerate	1
postscript	1
browser	1
sepwwwstanfordedusepprof	1
nautiyal	1
ralf	1
stolte	1
shuki	1
flipping	1
brinkvermeer	1
undoes	1
paigesaunders	1
computeintensive	1
krisdansand	1
obtaind	1
tcoordinate	1
deslocates	1
symetric	1
clearness	1
relic	1
subhorizontally	1
loosing	1
ner	1
matricondition	1
lues	1
nlayer	1
migrationsome	1
aufdeckung	1
mehrdeutigkeiten	1
reflexionsseismik	1
clausthal	1
trathe	1
veltimes	1
ye	1
geophsical	1
daanzhai	1
maxfrequency	1
boad	1
programes	1
phasing	1
shootingdetectivedistance	1
shootingdetectiondistance	1
deference	1
volumeshortwavelength	1
coquina	1
dal	1
prereduction	1
strengthening	1
widened	1
breakpoint	1
spectrumwhiting	1
explorate	1
praised	1
abroad	1
renovate	1
aparatus	1
ameliorated	1
jinghai	1
huiying	1
shiyuan	1
seperation	1
profite	1
seagment	1
dxdt	1
departureand	1
transwith	1
simiboxcar	1
preach	1
overlaped	1
tomorrow	1
angst	1
bundled	1
plotter	1
shareware	1
costperformance	1
revision	1
csut	1
yunan	1
preprocess	1
tomegraphy	1
waveseigenfunctions	1
equationand	1
nonmaximized	1
sharpened	1
outgrowth	1
hunan	1
veloctiy	1
alvaro	1
vijay	1
sumptions	1
momorphic	1
knowlthe	1
allpole	1
frequenwhere	1
rapidlyvarying	1
cuttrace	1
zwe	1
ihs	1
oh	1
deand	1
fsystem	1
decomis	1
homo	1
posing	1
morphic	1
algothroughout	1
discreterithm	1
compospace	1
reprenents	1
sent	1
critand	1
healy	1
tukey	1
quefrency	1
alanysis	1
pseudautocovariance	1
crosscepstrum	1
saphe	1
rosenblatt	1
kopec	1
tribolet	1
echoe	1
sufthese	1
stiffen	1
soften	1
prespressure	1
thirdmass	1
presand	1
denpressional	1
boundaryvalue	1
ley	1
corabove	1
ssuming	1
locities	1
disnonlinear	1
persion	1
ilinear	1
quantitity	1
nonlin	1
norstoneley	1
malized	1
acthe	1
inin	1
pam	1
acoustoelastic	1
moderatelv	1
xjdirection	1
disper	1
dominat	1
differimum	1
minwhere	1
nontively	1
xlaxis	1
changingboreholepressures	1
xldirection	1
socam	1
acoustoelasticity	1
bll	1
lma	1
wsci	1
trr	1
tee	1
cz	1
examiningprocessing	1
hermitian	1
eightdimensional	1
justifies	1
dissipates	1
offcentre	1
trim	1
realimaginary	1
nonalphatrimmed	1
nonadaptive	1
difficulttopredict	1
easytopredict	1
harshmild	1
noisyclean	1
predeconvolution	1
piersol	1
wileyinterscience	1
monzingo	1
multiresolu	1
isabandpassfilter	1
acter	1
app	1
mallt	1
finiteness	1
crete	1
doctorate	1
fried	1
midst	1
treacherous	1
mishap	1
meticulous	1
unqualified	1
precious	1
unbricked	1
obstructive	1
diffcult	1
prowess	1
listened	1
keenly	1
simerka	1
massey	1
extraordinarily	1
purves	1
omvig	1
volger	1
talent	1
westen	1
overriding	1
pickable	1
shingling	1
pouter	1
rpf	1
timevariantly	1
yun	1
xixiamg	1
chengdu	1
maxiumm	1
ryohei	1
minimumvariation	1
mathemtical	1
hvpothetical	1
vibroscis	1
absorptive	1
wavelcts	1
conelated	1
millphase	1
dcconvolution	1
esisted	1
esplosive	1
vibrosei	1
nonsurface	1
oppellheiln	1
rvohei	1
tada	1
numm	1
remi	1
jeandavid	1
discretizes	1
dwells	1
yo	1
infimum	1
runge	1
kutta	1
multivaluedness	1
compote	1
unsteady	1
righrcontour	1
superpose	1
meshing	1
volumic	1
mesher	1
runborg	1
nada	1
fatemi	1
barles	1
lion	1
pitman	1
optim	1
lcorrias	1
brenier	1
rouv	1
tourin	1
shapefromshading	1
debeye	1
sabbah	1
accepting	1
offlap	1
seismicsynthetic	1
nongeostatistical	1
huijbregts	1
gelatt	1
vecchi	1
fourie	1
selfregulated	1
priory	1
ici	1
guennou	1
grad	1
indepenquantities	1
dent	1
apfrom	1
propriate	1
polywhere	1
nomial	1
velopment	1
superiororder	1
uncoupling	1
confers	1
wavevectors	1
lf	1
orthoradial	1
vec	1
rethey	1
remarked	1
norder	1
convolu	1
fondamental	1
ifre	1
mer	1
nujero	1
bertram	1
unstated	1
inappropriately	1
energypropagation	1
lurking	1
xsource	1
yreceiver	1
ysource	1
xreceiver	1
particlemotion	1
mirrorimaged	1
dede	1
scribe	1
recomposition	1
nonsquare	1
bet	1
fouriertransformed	1
orthorhombically	1
diagonalize	1
ometries	1
lineartransform	1
chircherng	1
chern	1
fullwave	1
autocerrleation	1
vcrvsp	1
jenkuang	1
iai	1
chn	1
downing	1
demonsrated	1
azimu	1
thall	1
sii	1
xiumingwang	1
zhitangyu	1
andjiansgengcong	1
daqingpetroleuminstitute	1
anda	1
heilongjiang	1
roever	1
weli	1
kurjian	1
roeveret	1
rnethod	1
geometricaiiy	1
questionabie	1
thebessel	1
fumction	1
cylindrically	1
ccmpletely	1
riemman	1
boreholeleaky	1
modesand	1
contriimtiona	1
ahowthe	1
trajectoryin	1
cxmpressionalhead	1
calculatedand	1
iaolatod	1
eas	1
componmt	1
areinthenmgefhrn	1
rqectively	1
equeacy	1
numberof	1
complexpole	1
trajectorieswhichhave	1
tmninaw	1
minding	1
eompredmal	1
fiquencies	1
detwmined	1
followingformula	1
branchcut	1
ealcuhitedas	1
pointedout	1
whetherin	1
formationor	1
fbrrnation	1
theshear	1
multipoleacoustic	1
herd	1
formati	1
whichhave	1
vbcigivesthe	1
satisfiedwave	1
dependson	1
hxation	1
locationa	1
ablated	1
compressionrdvelocity	1
unciianged	1
dweasea	1
fhxn	1
riemrmnsheet	1
fiqueney	1
decreasestbrnbfinityto	1
formul	1
eomsponding	1
exi	1
wbieh	1
analyticallydemomtmted	1
fhquency	1
flom	1
oto	1
minity	1
givenin	1
intinhe	1
ftequeaey	1
mapprties	1
approachedto	1
eompressional	1
ze	1
vsriea	1
mnite	1
trajectoriesfor	1
increasesfrom	1
moveto	1
riemmm	1
curvesof	1
vsire	1
beenused	1
becauseof	1
choiceof	1
integralcontour	1
coneluslons	1
softfens	1
represtmtand	1
compressiomdheed	1
eornplex	1
pcdea	1
riernann	1
compressionalhead	1
difficultiesthe	1
showsthat	1
mtio	1
comprwsional	1
amivalplay	1
hnpommt	1
eanditions	1
stondey	1
frequeney	1
appareat	1
cmmeded	1
eonaidered	1
compressionrdvbci	1
numericallyealcuhitedtheseresults	1
demonstmtm	1
contributionof	1
cornpressionalvbciis	1
fkequeney	1
evm	1
rdso	1
neglectedfm	1
ot	1
ets	1
fherefor	1
methodis	1
calculatethe	1
wavefiel	1
espdally	1
poissonsratio	1
existinghead	1
eompressionaland	1
witi	1
eornpressiomdvbci	1
mapectivelygivanm	1
waveformsindicatethat	1
boreholehead	1
wavetheoryfkds	1
explainthe	1
mrnpressiomdhead	1
forlmtionof	1
fiequeneyin	1
fhr	1
euntributions	1
compressionalvbci	1
aceoun	1
aeknowk	1
dgmemto	1
haihm	1
zhrmg	1
cbongfb	1
ying	1
mtructions	1
rwahaddonfm	1
refereneea	1
tsan	1
evahtation	1
wavefm	1
fluidfiiled	1
geophysic	1
fluridfilled	1
reover	1
graps	1
correspondes	1
alberto	1
ultrasonics	1
domaindecomposition	1
ubiquity	1
performancerelated	1
computationcommunication	1
qthorder	1
agglomerating	1
replicated	1
brickshaped	1
scaledsize	1
lowspeed	1
poughkeepsie	1
mcluckie	1
concurrency	1
bauske	1
manchek	1
sunderman	1
paralleliaing	1
schenae	1
nonsingular	1
solvable	1
excludthe	1
inteing	1
grating	1
existion	1
tence	1
rived	1
abrarnowitz	1
substituscattered	1
portrays	1
rightangled	1
furnish	1
departmen	1
tackling	1
bakamjian	1
fullrank	1
gian	1
blockbanded	1
substituwhere	1
lagran	1
subvector	1
bakarnjian	1
nondissipative	1
domal	1
multiwavetype	1
weijian	1
repretracing	1
elasture	1
intercontinuities	1
uni	1
formly	1
leastan	1
velocityslowness	1
nomal	1
unifies	1
inmultiphase	1
parameseismic	1
quasicompressional	1
quasishear	1
pic	1
plicable	1
inhomogethe	1
latticlinal	1
eral	1
sumed	1
quasilinearization	1
tridiagonal	1
flected	1
ological	1
vecmultiphase	1
bestguessed	1
ploration	1
rad	1
gubbins	1
travelreferences	1
comexample	1
geoprofile	1
velocmodel	1
layity	1
multito	1
aswavetype	1
imparameters	1
xiaobi	1
rusharn	1
interfer	1
plea	1
manipulates	1
tremendously	1
similarto	1
opt	1
rmd	1
onereturn	1
tune	1
eberthartphillips	1
apetrophysical	1
arepolynomial	1
nurs	1
imformation	1
propeties	1
porosityseismic	1
ibis	1
dolomiteanhydrite	1
predominate	1
edmonton	1
bashaw	1
beaverhill	1
woodbend	1
casting	1
rattio	1
biih	1
moldic	1
azimutbal	1
platted	1
seismicderived	1
fallowing	1
nsew	1
bidimensional	1
eberhartphillips	1
porositypermeabilityclay	1
birefrigence	1
bollettino	1
teorica	1
applicata	1
xxxiii	1
siliciclastos	1
dependance	1
rcpphase	1
mexican	1
kadri	1
dagdelen	1
rolla	1
multicompnent	1
bead	1
silo	1
jamieson	1
supra	1
subweld	1
halokinetics	1
workhorse	1
upsection	1
faultsfeeders	1
multidirectional	1
paleobathymmetric	1
detaches	1
minibasin	1
paleointersalt	1
suprasalt	1
autochthonous	1
baseofsalt	1
welding	1
isotime	1
perdido	1
volumetrically	1
squeezed	1
paleohigh	1
deflect	1
deflection	1
choudhury	1
shofner	1
thies	1
equate	1
mcguinness	1
hossack	1
wildcat	1
ern	1
kouyuan	1
chiao	1
tung	1
hsinchu	1
eigewectors	1
meano	1
metersec	1
biology	1
touretzky	1
mateo	1
sergio	1
chavezperez	1
reno	1
sathish	1
unprocessed	1
panamint	1
valleyfurnace	1
exhumed	1
westdipping	1
assocision	1
ated	1
exas	1
determin	1
conven	1
westferred	1
johnever	1
deoptimum	1
bw	1
thybo	1
klemperer	1
seisdepth	1
ered	1
garlock	1
cantil	1
detachment	1
hangingwall	1
unfocused	1
bra	1
parkfield	1
honjas	1
highlyextended	1
strucdepth	1
ture	1
basinbounding	1
pakiser	1
mooney	1
bot	1
supportive	1
strengthens	1
paleogeographic	1
rockavalanche	1
ib	1
amargosa	1
chaos	1
biasi	1
stirling	1
serdar	1
ozalaybey	1
californiasouthern	1
fauit	1
pcpz	1
zinke	1
lakewood	1
clearintegration	1
albionscipio	1
woodhancock	1
rubblization	1
dolomitization	1
targeting	1
misidentifying	1
nonkarst	1
frankovic	1
lasmo	1
kadanwari	1
tvf	1
siwalik	1
faultfree	1
kirthar	1
northernmost	1
soling	1
shaled	1
fivesecond	1
jahl	1
biohermal	1
lakiaged	1
reefal	1
tertiarytop	1
shalely	1
backthrust	1
westcentral	1
rodgers	1
denault	1
lmst	1
undersaturated	1
liquidgas	1
gassmanns	1
acqm	1
bqcf	1
bpcdqm	1
aqbpdf	1
brinegas	1
prevails	1
clip	1
softformation	1
srb	1
vierteljahrsschrift	1
naturforschenden	1
gesselschaft	1
roberto	1
fainstein	1
mandy	1
coxon	1
edy	1
hermantoro	1
bagus	1
setiardja	1
callovian	1
gascondensate	1
lammaria	1
corallina	1
delegated	1
gecoemerald	1
gecopacific	1
gptsi	1
bidding	1
embrace	1
relinquishment	1
tendered	1
jabiru	1
challis	1
skua	1
ashmorecartier	1
impetus	1
bhppoperated	1
qualifies	1
twocompany	1
delimits	1
zocc	1
troubador	1
sunrise	1
subcommercial	1
unconformtity	1
larninaria	1
pleinsbachian	1
hauterivian	1
northemmost	1
devonianearly	1
quasiperpendicular	1
oxfordianximmeridgian	1
authorizing	1
firsthand	1
duly	1
cartier	1
ethridge	1
symonds	1
needham	1
joumal	1
schmedje	1
elemental	1
polarisntion	1
moat	1
coefficienta	1
edrds	1
iem	1
inverdc	1
vip	1
genertherefore	1
coup	1
mrads	1
fleld	1
vughs	1
wmc	1
cba	1
bwo	1
veinlet	1
inconsistancies	1
unanticipated	1
flin	1
flon	1
graywacke	1
mecbanisms	1
interlayerd	1
interlayering	1
discussedabove	1
